type,lease_type,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,water_supply,building_type,balconies,AC,CLUB,CPA,FS,GP,GYM,HK,INTERCOM,INTERNET,LIFT,PARK,PB,POOL,RWH,SC,SECURITY,SERVANT,STP,VP,deposit,rent
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,1180,4,2,E,4,3,4,BOREWELL,AP,2,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,100000,17000
BHK3,FAMILY,0,SEMI_FURNISHED,BOTH,1250,1,3,N,2,3,5,CORPORATION,AP,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,150000,25000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1892,5,3,E,3,16,21,BOREWELL,AP,2,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,250000,38000
BHK1,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,500,5,1,E,2,0,2,CORPORATION,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,9500
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1200,5,2,E,2,0,2,CORPORATION,IF,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,150000,15000
BHK1,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,340,12,1,E,1,2,2,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80000,8000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1210,0,2,E,4,4,13,CORP_BORE,AP,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,120000,22000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1000,15,2,N,2,1,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,160000,16000
BHK3,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1150,15,2,W,3,1,2,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,240000,30000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1100,4,2,E,2,1,7,BOREWELL,AP,2,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,130000,24000
BHK2,FAMILY,0,NOT_FURNISHED,TWO_WHEELER,1010,10,1,E,0,1,3,CORPORATION,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,8000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1145,3,2,E,2,3,19,CORP_BORE,AP,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,200000,30000
BHK3,FAMILY,0,SEMI_FURNISHED,BOTH,1570,2,3,NE,3,1,17,CORPORATION,AP,3,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,400000,50000
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1050,6,2,E,2,0,2,CORP_BORE,IF,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,150000,17000
BHK1,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,400,5,1,E,2,4,4,CORP_BORE,IH,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,50000,11000
BHK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,350,8,1,E,1,1,1,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,60000,9000
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1260,10,3,N,3,0,1,CORP_BORE,IF,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,200000,18000
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,900,5,2,E,2,1,4,CORP_BORE,AP,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,75000,15000
BHK1,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,600,8,2,N,2,2,2,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,130000,13000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1280,5,2,E,2,0,4,CORP_BORE,AP,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,90000,22000
BHK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,389,10,1,E,3,1,1,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,60000,13000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1225,4,2,W,2,1,5,CORPORATION,AP,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,80000,18000
RK1,BACHELOR,0,FULLY_FURNISHED,BOTH,120,5,1,E,1,2,2,CORP_BORE,IF,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,24000,8000
BHK1,FAMILY,1,FULLY_FURNISHED,BOTH,700,4,1,NE,1,4,4,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,25000,10500
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,900,1,2,N,2,2,3,CORP_BORE,IF,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,150000,16000
BHK3,FAMILY,0,FULLY_FURNISHED,BOTH,1532,0,3,W,3,4,6,CORP_BORE,AP,3,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,200000,30000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1100,0,2,W,3,3,4,CORP_BORE,AP,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,300000,30000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1000,5,2,N,2,1,3,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100000,20000
BHK2,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,600,5,1,E,5,2,2,CORPORATION,IF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000,15000
BHK1,FAMILY,1,NOT_FURNISHED,TWO_WHEELER,500,1,1,NE,0,1,3,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,110000,11000
BHK3,ANYONE,0,SEMI_FURNISHED,FOUR_WHEELER,1500,6,2,N,3,2,4,BOREWELL,AP,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100000,22000
BHK1,ANYONE,1,SEMI_FURNISHED,NONE,575,12,1,NE,1,2,3,CORP_BORE,AP,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,100000,14000
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1830,0,3,N,3,6,14,BOREWELL,AP,5,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,150000,42000
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,1450,1,2,N,2,3,4,CORP_BORE,AP,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,200000,20000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,600,20,2,W,0,1,1,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,110000,11000
BHK2,FAMILY,1,NOT_FURNISHED,BOTH,1150,2,2,E,0,1,5,CORP_BORE,AP,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,200000,25000
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1340,8,2,E,3,3,5,CORP_BORE,AP,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,200000,20000
BHK3,ANYONE,0,SEMI_FURNISHED,BOTH,1400,3,3,E,5,1,3,CORPORATION,IF,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,200000,26000
BHK2,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,800,10,2,E,2,1,3,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,70000,18500
BHK1,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1200,5,1,E,1,2,2,CORPORATION,IH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,12500
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,800,5,2,N,2,2,3,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,200000,25000
BHK1,FAMILY,1,SEMI_FURNISHED,BOTH,400,0,2,E,1,1,3,CORPORATION,IF,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,150000,15000
BHK1,FAMILY,0,NOT_FURNISHED,BOTH,305,20,1,N,1,1,1,CORPORATION,IF,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,80000,8000
BHK2,FAMILY,0,SEMI_FURNISHED,NONE,700,7,2,N,0,2,2,CORPORATION,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,16000
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,2000,10,3,N,3,0,1,CORPORATION,IH,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,400000,40000
BHK2,FAMILY,1,NOT_FURNISHED,TWO_WHEELER,600,3,1,N,0,2,3,CORPORATION,IF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,14000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1000,10,2,N,2,1,2,CORPORATION,IH,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,250000,30000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1200,2,2,W,4,1,8,BOREWELL,AP,2,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,100000,25000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1000,0,2,E,2,5,5,CORP_BORE,AP,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,100000,15000
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,800,3,2,N,2,2,3,CORPORATION,IF,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,170000,17000
BHK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,400,0,1,E,1,2,4,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,60000,11000
BHK3,ANYONE,0,SEMI_FURNISHED,BOTH,1460,0,2,N,5,1,4,BOREWELL,AP,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,250000,25000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1170,5,2,E,5,2,4,CORP_BORE,AP,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,75000,14000
BHK3,ANYONE,1,FULLY_FURNISHED,BOTH,1840,5,3,E,6,14,19,CORP_BORE,AP,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,300000,44000
BHK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,500,5,1,N,1,3,4,CORP_BORE,AP,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,60000,11000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1410,7,3,SW,5,3,3,CORPORATION,AP,2,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,160000,16000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1350,1,2,S,2,2,2,CORP_BORE,IF,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,210000,21000
BHK2,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,950,0,2,N,2,1,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,100000,20000
BHK2,FAMILY,1,FULLY_FURNISHED,BOTH,1050,0,2,S,3,2,4,BOREWELL,AP,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,200000,20000
BHK1,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,600,1,1,N,1,0,2,CORPORATION,IH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,160000,16000
BHK3,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,800,25,2,S,3,0,2,CORP_BORE,IF,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,150000,15000
BHK2,ANYONE,1,SEMI_FURNISHED,NONE,700,12,2,N,2,2,2,CORPORATION,IF,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,70000,21000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1200,10,2,S,2,1,1,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000,22000
BHK2,ANYONE,0,FULLY_FURNISHED,BOTH,1012,0,2,NE,4,13,13,BOREWELL,AP,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,300000,30000
BHK2,ANYONE,0,SEMI_FURNISHED,BOTH,1110,10,2,E,2,3,4,CORP_BORE,AP,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,100000,18000
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,850,15,1,E,2,0,1,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,100000,12500
BHK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,700,1,1,E,1,2,4,CORP_BORE,AP,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,50000,11300
BHK1,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,550,8,1,N,1,0,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50000,10000
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,800,10,2,E,2,0,3,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,400000,18000
BHK1,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,650,0,1,N,1,3,3,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,50000,9500
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,1100,2,2,N,4,2,5,CORP_BORE,IF,2,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,300000,35000
BHK1,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,400,1,1,E,1,1,3,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,80000,8000
BHK3,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1300,6,3,E,3,2,2,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,250000,25000
BHK3,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1500,5,2,N,3,0,3,CORP_BORE,AP,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,100000,15000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1080,4,2,E,2,0,5,CORP_BORE,AP,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,200000,23000
BHK2,ANYONE,1,SEMI_FURNISHED,NONE,800,20,1,E,2,0,1,CORPORATION,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,24000
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1200,0,2,W,3,0,1,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,12500
BHK1,FAMILY,1,SEMI_FURNISHED,BOTH,600,0,1,N,1,2,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,75000,9500
BHK2,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,1000,1,1,N,1,0,3,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50000,15000
BHK3,FAMILY,0,SEMI_FURNISHED,BOTH,1562,10,2,N,3,1,4,CORP_BORE,AP,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,200000,24000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1720,0,3,E,4,4,4,CORP_BORE,AP,4,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,150000,31000
BHK2,BACHELOR,1,SEMI_FURNISHED,BOTH,1356,8,2,W,0,2,3,CORPORATION,AP,2,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,150000,27000
BHK2,ANYONE,1,SEMI_FURNISHED,NONE,600,3,1,E,1,0,3,CORP_BORE,IF,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,60000,14000
BHK2,ANYONE,0,SEMI_FURNISHED,BOTH,1550,4,3,W,1,2,3,CORP_BORE,IF,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000,17000
BHK3,FAMILY,0,SEMI_FURNISHED,BOTH,2200,0,2,N,3,1,3,CORP_BORE,IH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,40000
BHK2,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1085,0,2,NE,2,9,12,BOREWELL,AP,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,150000,20000
BHK1,ANYONE,1,FULLY_FURNISHED,BOTH,600,10,1,NW,1,1,1,CORP_BORE,IH,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,80000,11500
RK1,BACHELOR,1,SEMI_FURNISHED,NONE,250,10,1,E,1,1,2,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,10000
BHK3,FAMILY,0,SEMI_FURNISHED,BOTH,1610,1,3,E,4,2,5,BOREWELL,AP,3,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,200000,35000
BHK2,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,900,8,2,N,2,0,3,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,100000,12000
BHK1,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,450,25,1,NE,1,0,3,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60000,12500
BHK1,ANYONE,1,SEMI_FURNISHED,NONE,625,10,1,E,0,1,2,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,75000,13000
BHK2,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,700,8,1,E,0,0,2,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000,11000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,800,10,2,NE,2,1,3,CORP_BORE,IF,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,140000,14000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1361,7,2,N,2,7,7,BOREWELL,AP,3,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,200000,25000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1300,2,2,N,2,3,3,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,180000,20000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,500,0,1,E,2,2,3,CORP_BORE,IH,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,100000,12000
BHK2,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,750,10,2,N,2,2,3,CORP_BORE,IF,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1000000,15000
BHK2,FAMILY,1,NOT_FURNISHED,BOTH,700,5,1,NE,0,0,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,8000
RK1,BACHELOR,0,SEMI_FURNISHED,TWO_WHEELER,450,4,1,N,1,1,1,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,50000,10000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1300,0,2,NE,2,2,4,CORP_BORE,AP,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,300000,30000
RK1,ANYONE,0,SEMI_FURNISHED,BOTH,350,1,1,E,2,1,1,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50000,8000
BHK1,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,430,5,1,E,1,1,4,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80000,14000
BHK3,FAMILY,0,FULLY_FURNISHED,BOTH,1760,8,3,W,2,7,9,CORPORATION,AP,2,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,38000
BHK1,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,450,1,1,E,1,4,4,CORP_BORE,IF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30000,11500
BHK2,ANYONE,0,SEMI_FURNISHED,NONE,600,10,2,E,1,2,3,CORPORATION,IF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50000,12000
BHK2,ANYONE,1,NOT_FURNISHED,BOTH,1147,4,2,W,2,1,5,BOREWELL,AP,2,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,250000,25000
BHK2,BACHELOR,1,SEMI_FURNISHED,TWO_WHEELER,1400,20,2,E,2,2,2,CORP_BORE,AP,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,100000,16000
BHK1,ANYONE,1,SEMI_FURNISHED,BOTH,800,15,1,W,2,1,1,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,95000,9500
BHK3,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1100,10,2,S,1,1,3,CORP_BORE,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100000,25000
BHK1,BACHELOR,0,SEMI_FURNISHED,FOUR_WHEELER,400,5,1,E,1,2,2,CORPORATION,IF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,40000,8000
BHK2,FAMILY,0,SEMI_FURNISHED,BOTH,1200,5,1,E,2,1,2,CORPORATION,IH,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,180000,18000
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1380,10,2,W,3,0,4,BOREWELL,AP,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,108000,27000
BHK3,ANYONE,1,SEMI_FURNISHED,BOTH,1800,5,3,N,3,0,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,100000,17000
BHK1,BACHELOR,0,SEMI_FURNISHED,TWO_WHEELER,600,10,1,N,1,0,0,CORPORATION,IF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,11000
BHK3,ANYONE,0,NOT_FURNISHED,BOTH,1435,3,2,W,3,1,4,CORP_BORE,AP,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,200000,20000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1300,10,2,N,3,3,4,CORP_BORE,AP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,250000,25000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,1280,1,2,E,2,4,14,BOREWELL,AP,2,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,100000,28000
BHK2,ANYONE,0,SEMI_FURNISHED,BOTH,900,3,1,E,2,0,2,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200000,22000
BHK3,FAMILY,1,SEMI_FURNISHED,BOTH,1960,0,3,W,3,7,14,CORP_BORE,AP,3,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,400000,40000
BHK3,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,1100,10,1,E,2,1,2,CORPORATION,IF,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150000,16000
BHK2,ANYONE,1,FULLY_FURNISHED,BOTH,1275,2,2,E,5,7,7,BOREWELL,AP,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,200000,29000
BHK3,ANYONE,0,SEMI_FURNISHED,BOTH,1700,0,2,E,3,2,2,CORP_BORE,AP,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,250000,25000
BHK2,ANYONE,1,SEMI_FURNISHED,BOTH,750,4,2,E,2,2,3,BOREWELL,IF,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,60000,13500
BHK2,FAMILY,1,FULLY_FURNISHED,BOTH,1140,2,2,E,2,2,4,CORP_BORE,AP,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,70000,13000
BHK2,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,1100,13,2,W,2,2,5,CORP_BORE,AP,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,110000,15000
BHK2,FAMILY,1,FULLY_FURNISHED,BOTH,1185,0,2,W,2,2,4,CORP_BORE,AP,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,300000,31000
BHK3,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1200,10,2,N,5,1,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,150000,21000
BHK3,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1523,10,2,W,3,6,9,CORP_BORE,AP,3,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,200000,29000
BHK2,FAMILY,1,SEMI_FURNISHED,BOTH,1000,20,2,N,2,2,4,CORPORATION,AP,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,200000,20000
BHK1,ANYONE,1,FULLY_FURNISHED,TWO_WHEELER,400,9,1,E,2,2,2,CORPORATION,AP,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,100000,12500
BHK3,ANYONE,0,SEMI_FURNISHED,FOUR_WHEELER,1540,4,3,W,3,2,5,BOREWELL,AP,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,200000,25000
BHK2,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,650,7,2,E,0,1,2,CORP_BORE,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000,15000
BHK1,ANYONE,0,NOT_FURNISHED,TWO_WHEELER,450,10,1,N,0,1,1,CORPORATION,IF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80000,8000
